127.0.0.1 - - [18/Feb/2025:08:03:58 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:50:09 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischargingList?_dc=1739850609526&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&gateTxnNo=&sdoNo=&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:50:09 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischargingList?_dc=1739850609526&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&gateTxnNo=&sdoNo=&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 29830
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:50:54 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850654789&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:50:54 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850654841&lcd=MT&mcd=HTC&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:50:54 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850654848&searchType=CRANE_EQ&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:50:54 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850654856&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:50:54 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischargingList?_dc=1739850654868&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&gateTxnNo=&sdoNo=&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:50:54 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/info?access_token=u9KcQlb2yhGZbvciNxfQVMAz2kiTmwSNIXfsQLERPeVDUlUHcM6iBDKv8KXwZGQK-FiOvOvI7tQPWjbNTYMwog&t=1739850654914 HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:50:54 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/392/cqf3uwuc/websocket?access_token=u9KcQlb2yhGZbvciNxfQVMAz2kiTmwSNIXfsQLERPeVDUlUHcM6iBDKv8KXwZGQK-FiOvOvI7tQPWjbNTYMwog HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:50:55 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850654789&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 17879
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:50:55 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850654841&lcd=MT&mcd=HTC&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 38761
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:50:55 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850654856&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 17879
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:50:55 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850654848&searchType=CRANE_EQ&page=1&start=0&limit=25 HTTP/1.1" 200 70406
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:50:55 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischargingList?_dc=1739850654868&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&gateTxnNo=&sdoNo=&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 29830
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:51:18 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739850678843&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=BL&searchType=DISCHARGING&imtNo=&truckTpCd=E&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:51:18 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739850678843&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=BL&searchType=DISCHARGING&imtNo=&truckTpCd=E&page=1&start=0&limit=100 HTTP/1.1" 200 24336
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:51:23 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850683037&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:51:23 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850683101&lcd=MT&mcd=HTC&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:51:23 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850683106&searchType=CRANE_EQ&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:51:23 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850683113&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:51:23 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischargingList?_dc=1739850683119&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&gateTxnNo=&sdoNo=&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:51:23 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/info?access_token=u9KcQlb2yhGZbvciNxfQVMAz2kiTmwSNIXfsQLERPeVDUlUHcM6iBDKv8KXwZGQK-FiOvOvI7tQPWjbNTYMwog&t=1739850683151 HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:51:23 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/099/3oeoynnb/websocket?access_token=u9KcQlb2yhGZbvciNxfQVMAz2kiTmwSNIXfsQLERPeVDUlUHcM6iBDKv8KXwZGQK-FiOvOvI7tQPWjbNTYMwog HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:51:23 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850683101&lcd=MT&mcd=HTC&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 38761
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:51:23 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850683106&searchType=CRANE_EQ&page=1&start=0&limit=25 HTTP/1.1" 200 70406
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:51:23 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850683113&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 17879
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:51:23 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850683037&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 17879
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:51:23 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischargingList?_dc=1739850683119&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&gateTxnNo=&sdoNo=&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 29830
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:12 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/auth/checkSession?_dc=1739850792746 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:13 +0700] "POST /MOST_MMC_VMT_Web/rest/auth/checkSession?_dc=1739850792746 HTTP/1.1" 200 1677
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:13 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/basic/profile?_dc=1739850793093&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:13 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/basic/profile?_dc=1739850793093&page=1&start=0&limit=25 HTTP/1.1" 200 1901
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:13 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/menu/authbutton?_dc=1739850793719&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:14 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/menu/authbutton?_dc=1739850793719&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 74597
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:14 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850794758&searchType=BERTH_LOC&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:14 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/menu/hht?_dc=1739850794763&userId=MOSTADMIN&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:14 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850794758&searchType=BERTH_LOC&page=1&start=0&limit=25 HTTP/1.1" 200 473758
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:15 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/popup/vesselcalllistpopup?_dc=1739850794993&vslCallId=ASHL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:15 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/menu/hht?_dc=1739850794763&userId=MOSTADMIN&page=1&start=0&limit=25 HTTP/1.1" 200 10270
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:15 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/popup/vesselcalllistpopup?_dc=1739850794993&vslCallId=ASHL&page=1&start=0&limit=25 HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:17 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739850797211&vslCallId=ASHL&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:17 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739850797215&vslCallId=ASHL&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:17 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739850797219&vslCallId=ASHL&searchType=BOOKINGNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:17 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739850797231&vslCallId=ASHL&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:18 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739850797215&vslCallId=ASHL&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 35550
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:18 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739850797211&vslCallId=ASHL&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 35247
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:18 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739850797231&vslCallId=ASHL&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 3862
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:18 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739850797219&vslCallId=ASHL&searchType=BOOKINGNO&page=1&start=0&limit=25 HTTP/1.1" 200 3828
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:18 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739850798852&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=BL&searchType=DISCHARGING&imtNo=&truckTpCd=E&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:18 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739850798852&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=BL&searchType=DISCHARGING&imtNo=&truckTpCd=E&page=1&start=0&limit=100 HTTP/1.1" 200 24336
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:28 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850808298&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:28 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850808375&lcd=MT&mcd=HTC&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:28 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850808380&searchType=CRANE_EQ&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:28 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischargingList?_dc=1739850808395&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&gateTxnNo=&sdoNo=&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:28 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850808385&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:28 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/info?access_token=u9KcQlb2yhGZbvciNxfQVMAz2kiTmwSNIXfsQLERPeVDUlUHcM6iBDKv8KXwZGQK-FiOvOvI7tQPWjbNTYMwog&t=1739850808436 HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:28 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/265/grdmkpfq/websocket?access_token=u9KcQlb2yhGZbvciNxfQVMAz2kiTmwSNIXfsQLERPeVDUlUHcM6iBDKv8KXwZGQK-FiOvOvI7tQPWjbNTYMwog HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:28 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850808298&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 17879
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:28 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850808380&searchType=CRANE_EQ&page=1&start=0&limit=25 HTTP/1.1" 200 70406
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:28 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850808385&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 17879
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:28 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739850808375&lcd=MT&mcd=HTC&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 38761
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:28 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischargingList?_dc=1739850808395&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&gateTxnNo=&sdoNo=&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 29830
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:54 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739850834051&tyCd=OPE_TMNLHOLD_VALIDATION&col1=ASHL&col2=BLLV5&col3=DS&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:53:54 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739850834051&tyCd=OPE_TMNLHOLD_VALIDATION&col1=ASHL&col2=BLLV5&col3=DS&page=1&start=0&limit=25 HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:54:03 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739850843648&tyCd=ZB_RELEASED_VALIDATION&col1=&col2=ASHL&col3=ASHL&col4=2022&col5=0001&col6=BLLV5&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:10:54:03 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739850843648&tyCd=ZB_RELEASED_VALIDATION&col1=&col2=ASHL&col3=ASHL&col4=2022&col5=0001&col6=BLLV5&page=1&start=0&limit=25 HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:37:33 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/auth/checkSession?_dc=1739853453515 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:37:33 +0700] "POST /MOST_MMC_VMT_Web/rest/auth/checkSession?_dc=1739853453515 HTTP/1.1" 200 1677
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:37:33 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/basic/profile?_dc=1739853453981&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:37:34 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/basic/profile?_dc=1739853453981&page=1&start=0&limit=25 HTTP/1.1" 200 1901
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:37:34 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/menu/authbutton?_dc=1739853454310&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:37:34 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/menu/authbutton?_dc=1739853454310&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 74597
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:37:34 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739853454835&searchType=BERTH_LOC&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:37:34 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/menu/hht?_dc=1739853454841&userId=MOSTADMIN&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:37:35 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739853454835&searchType=BERTH_LOC&page=1&start=0&limit=25 HTTP/1.1" 200 473758
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:37:35 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/menu/hht?_dc=1739853454841&userId=MOSTADMIN&page=1&start=0&limit=25 HTTP/1.1" 200 10270
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:37:35 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/popup/vesselcalllistpopup?_dc=1739853455121&vslCallId=ASHL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:37:35 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/popup/vesselcalllistpopup?_dc=1739853455121&vslCallId=ASHL&page=1&start=0&limit=25 HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:04 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739853664713&vslCallId=ASHL&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:04 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739853664723&vslCallId=ASHL&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:04 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739853664744&vslCallId=ASHL&searchType=BOOKINGNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:04 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739853664747&vslCallId=ASHL&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:05 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739853664744&vslCallId=ASHL&searchType=BOOKINGNO&page=1&start=0&limit=25 HTTP/1.1" 200 3828
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:05 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739853664747&vslCallId=ASHL&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 3862
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:05 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739853664713&vslCallId=ASHL&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 35247
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:05 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739853664723&vslCallId=ASHL&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 35550
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:09 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739853669786&vslCallId=ASHL&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:09 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739853669789&vslCallId=ASHL&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:09 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739853669792&vslCallId=ASHL&searchType=BOOKINGNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:09 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739853669796&vslCallId=ASHL&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:09 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739853669786&vslCallId=ASHL&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 35247
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:09 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739853669792&vslCallId=ASHL&searchType=BOOKINGNO&page=1&start=0&limit=25 HTTP/1.1" 200 3828
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:09 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739853669789&vslCallId=ASHL&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 35550
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:09 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739853669796&vslCallId=ASHL&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 3862
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:10 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739853670676&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=BL&searchType=DISCHARGING&imtNo=&truckTpCd=E&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:41:10 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739853670676&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=BL&searchType=DISCHARGING&imtNo=&truckTpCd=E&page=1&start=0&limit=100 HTTP/1.1" 200 24336
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:44:16 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739853856151&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:11:44:16 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739853856202&lcd=MT&mcd=HTC&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
